0,1
2016-04-01,71.06943609066536
2016-04-02,75.89967483177215
2016-04-03,59.89951215975684
2016-04-04,51.199483719345906
2016-04-05,33.429617646187765
2016-04-06,48.19941157946491
2016-04-07,49.39945428260233
2016-04-08,37.59992389182264
2016-04-09,58.19897547605913
2016-04-10,49.39951215975685
2016-04-11,40.6994837193459
2016-04-12,36.728918290474766
2016-04-13,37.69941157946491
2016-04-14,38.899454282602335
2016-04-15,50.06943609066538
2016-04-16,56.86918703061485
2016-04-17,35.60021151546984
2016-04-18,26.90018307505889
2016-04-19,22.929617646187758
2016-04-20,23.900110935177896
2016-04-21,25.10015363831532
2016-04-22,37.59992389182264
2016-04-23,44.39967483177213
2016-04-24,58.569723714312545
2016-04-25,37.400183075058905
2016-04-26,22.929617646187758
2016-04-27,33.07032248973361
2016-04-28,35.60015363831532
2016-04-29,57.27013544637835
2016-04-30,53.56988638632784
2016-05-01,44.770423070025544
2016-05-02,40.6994837193459
2016-05-03,32.09982920074348
2016-05-04,34.40011093517789
2016-05-05,25.10015363831532
2016-05-06,27.099923891822648
2016-05-07,47.69897547605916
2016-05-08,26.42999996091413
2016-05-09,26.90018307505889
2016-05-10,22.929617646187758
2016-05-11,23.900110935177896
2016-05-12,25.10015363831532
2016-05-13,37.59992389182264
2016-05-14,47.69897547605916
2016-05-15,48.06972371431256
2016-05-16,26.90018307505889
2016-05-17,22.929617646187758
2016-05-18,23.900110935177896
2016-05-19,25.10015363831532
2016-05-20,37.59992389182264
2016-05-21,43.06988638632785
2016-05-22,35.60021151546984
2016-05-23,26.90018307505889
2016-05-24,22.929617646187758
2016-05-25,23.900110935177896
2016-05-26,25.10015363831532
2016-05-27,37.59992389182264
2016-05-28,44.39967483177213
2016-05-29,44.770423070025544
2016-05-30,37.400183075058905
2016-05-31,33.429617646187765
2016-06-01,48.19941157946491
2016-06-02,25.10015363831532
2016-06-03,50.06943609066538
2016-06-04,56.86918703061485
2016-06-05,34.27042307002556
2016-06-06,26.90018307505889
2016-06-07,22.929617646187758
2016-06-08,23.900110935177896
2016-06-09,25.10015363831532
2016-06-10,36.27013544637836
2016-06-11,33.899674831772145
2016-06-12,34.27042307002556
2016-06-13,26.90018307505889
2016-06-14,22.929617646187758
2016-06-15,23.900110935177896
2016-06-16,25.10015363831532
2016-06-17,37.59992389182264
2016-06-18,33.899674831772145
2016-06-19,34.27042307002556
2016-06-20,26.90018307505889
2016-06-21,22.929617646187758
2016-06-22,23.900110935177896
2016-06-23,25.10015363831532
2016-06-24,37.59992389182264
2016-06-25,44.39967483177213
2016-06-26,44.770423070025544
2016-06-27,36.070394629614604
2016-06-28,45.89912984503049
2016-06-29,33.07032248973361
2016-06-30,35.60015363831532
2016-07-01,37.59992389182264
2016-07-02,43.06988638632785
2016-07-03,35.60021151546984
2016-07-04,26.90018307505889
2016-07-05,22.929617646187758
2016-07-06,23.900110935177896
2016-07-07,25.10015363831532
2016-07-08,37.59992389182264
2016-07-09,44.39967483177213
2016-07-10,25.100211515469844
2016-07-11,26.90018307505889
2016-07-12,22.929617646187758
2016-07-13,23.900110935177896
2016-07-14,25.10015363831532
2016-07-15,37.59992389182264
2016-07-16,33.899674831772145
2016-07-17,48.06972371431256
2016-07-18,26.90018307505889
2016-07-19,22.929617646187758
2016-07-20,23.900110935177896
2016-07-21,25.10015363831532
2016-07-22,37.59992389182264
2016-07-23,33.899674831772145
2016-07-24,35.60021151546984
2016-07-25,26.90018307505889
2016-07-26,22.929617646187758
2016-07-27,23.900110935177896
2016-07-28,25.10015363831532
2016-07-29,37.59992389182264
2016-07-30,43.06988638632785
2016-07-31,44.770423070025544
2016-08-01,36.070394629614604
2016-08-02,32.09982920074348
2016-08-03,23.900110935177896
2016-08-04,25.10015363831532
2016-08-05,36.27013544637836
2016-08-06,33.899674831772145
2016-08-07,34.27042307002556
2016-08-08,26.90018307505889
2016-08-09,22.929617646187758
2016-08-10,23.900110935177896
2016-08-11,25.10015363831532
2016-08-12,37.59992389182264
2016-08-13,23.399674831772135
2016-08-14,25.100211515469844
2016-08-15,26.90018307505889
2016-08-16,0.10025853557772635
2016-08-17,23.900110935177896
2016-08-18,25.10015363831532
2016-08-19,36.27013544637836
2016-08-20,33.899674831772145
2016-08-21,38.89951215975685
2016-08-22,26.90018307505889
2016-08-23,36.728918290474766
2016-08-24,37.69941157946491
2016-08-25,25.10015363831532
2016-08-26,51.39922453610966
2016-08-27,56.86918703061485
2016-08-28,49.39951215975685
2016-08-29,40.6994837193459
2016-08-30,36.728918290474766
2016-08-31,48.19941157946491
2016-09-01,49.39945428260233
2016-09-02,36.27013544637836
2016-09-03,47.69897547605916
2016-09-04,49.39951215975685
2016-09-05,26.90018307505889
2016-09-06,22.929617646187758
2016-09-07,23.900110935177896
2016-09-08,25.10015363831532
2016-09-09,51.39922453610966
2016-09-10,56.86918703061485
2016-09-11,34.27042307002556
2016-09-12,26.90018307505889
2016-09-13,36.728918290474766
2016-09-14,23.900110935177896
2016-09-15,25.10015363831532
2016-09-16,51.39922453610966
2016-09-17,56.86918703061485
2016-09-18,43.44063462458128
2016-09-19,26.90018307505889
2016-09-20,32.09982920074348
2016-09-21,46.869623134020614
2016-09-22,48.06966583715804
2016-09-23,51.39922453610966
2016-09-24,58.19897547605913
2016-09-25,58.569723714312545
2016-09-26,26.90018307505889
2016-09-27,22.929617646187758
2016-09-28,46.869623134020614
2016-09-29,48.06966583715804
2016-09-30,51.39922453610966
2016-10-01,56.86918703061485
2016-10-02,49.39951215975685
2016-10-03,40.6994837193459
2016-10-04,36.728918290474766
2016-10-05,37.69941157946491
2016-10-06,38.899454282602335
2016-10-07,51.39922453610966
2016-10-08,56.86918703061485
2016-10-09,57.23993526886828
2016-10-10,49.86969527390161
2016-10-11,36.728918290474766
2016-10-12,37.69941157946491
2016-10-13,38.899454282602335
2016-10-14,51.39922453610966
2016-10-15,47.69897547605916
2016-10-16,48.06972371431256
2016-10-17,26.90018307505889
2016-10-18,36.728918290474766
2016-10-19,37.69941157946491
2016-10-20,38.899454282602335
2016-10-21,51.39922453610966
2016-10-22,56.86918703061485
2016-10-23,48.06972371431256
2016-10-24,40.6994837193459
2016-10-25,36.728918290474766
2016-10-26,37.69941157946491
2016-10-27,49.39945428260233
2016-10-28,51.39922453610966
2016-10-29,58.19897547605913
2016-10-30,58.569723714312545
2016-10-31,51.199483719345906
2016-11-01,36.728918290474766
2016-11-02,37.69941157946491
2016-11-03,38.899454282602335
2016-11-04,40.89922453610966
2016-11-05,47.69897547605916
2016-11-06,48.06972371431256
2016-11-07,40.6994837193459
2016-11-08,36.728918290474766
2016-11-09,23.900110935177896
2016-11-10,25.10015363831532
2016-11-11,40.89922453610966
2016-11-12,47.69897547605916
2016-11-13,25.100211515469844
2016-11-14,40.6994837193459
2016-11-15,22.929617646187758
2016-11-16,37.69941157946491
2016-11-17,38.899454282602335
2016-11-18,27.099923891822648
2016-11-19,56.86918703061485
2016-11-20,34.27042307002556
2016-11-21,40.6994837193459
2016-11-22,36.728918290474766
2016-11-23,23.900110935177896
2016-11-24,25.10015363831532
2016-11-25,51.39922453610966
2016-11-26,44.39967483177213
2016-11-27,58.569723714312545
2016-11-28,40.6994837193459
2016-11-29,47.22891829047478
2016-11-30,48.19941157946491
2016-12-01,49.39945428260233
2016-12-02,51.39922453610966
2016-12-03,56.86918703061485
2016-12-04,48.06972371431256
2016-12-05,40.6994837193459
2016-12-06,36.728918290474766
2016-12-07,37.69941157946491
2016-12-08,38.899454282602335
2016-12-09,51.39922453610966
2016-12-10,47.69897547605916
2016-12-11,48.06972371431256
2016-12-12,40.6994837193459
2016-12-13,22.929617646187758
2016-12-14,23.900110935177896
2016-12-15,25.10015363831532
2016-12-16,51.39922453610966
2016-12-17,56.86918703061485
2016-12-18,48.06972371431256
2016-12-19,40.6994837193459
2016-12-20,36.728918290474766
2016-12-21,37.69941157946491
2016-12-22,38.899454282602335
2016-12-23,51.39922453610966
2016-12-24,58.19897547605913
2016-12-25,58.569723714312545
2016-12-26,51.199483719345906
2016-12-27,36.728918290474766
2016-12-28,37.69941157946491
2016-12-29,48.06966583715804
2016-12-30,37.59992389182264
2016-12-31,0.5703157211621139
2017-01-01,2.27085240485982
2017-01-02,4.070823964448863
2017-01-03,0.10025853557772635
2017-01-04,37.69941157946491
2017-01-05,25.10015363831532
2017-01-06,27.099923891822648
2017-01-07,23.399674831772135
2017-01-08,25.100211515469844
2017-01-09,26.90018307505889
2017-01-10,22.929617646187758
2017-01-11,23.900110935177896
2017-01-12,25.10015363831532
2017-01-13,27.099923891822648
2017-01-14,32.56988638632785
2017-01-15,38.89951215975685
2017-01-16,26.90018307505889
2017-01-17,22.929617646187758
2017-01-18,23.900110935177896
2017-01-19,25.10015363831532
2017-01-20,40.89922453610966
2017-01-21,47.69897547605916
2017-01-22,48.06972371431256
2017-01-23,40.6994837193459
2017-01-24,36.728918290474766
2017-01-25,37.69941157946491
2017-01-26,38.899454282602335
2017-01-27,51.39922453610966
2017-01-28,56.86918703061485
2017-01-29,49.39951215975685
2017-01-30,49.86969527390161
2017-01-31,47.22891829047478
2017-02-01,48.19941157946491
2017-02-02,38.899454282602335
2017-02-03,40.89922453610966
2017-02-04,58.19897547605913
2017-02-05,48.06972371431256
2017-02-06,26.90018307505889
2017-02-07,36.728918290474766
2017-02-08,23.900110935177896
2017-02-09,38.899454282602335
2017-02-10,40.89922453610966
2017-02-11,58.19897547605913
2017-02-12,48.06972371431256
2017-02-13,40.6994837193459
2017-02-14,36.728918290474766
2017-02-15,37.69941157946491
2017-02-16,25.10015363831532
2017-02-17,40.89922453610966
2017-02-18,56.86918703061485
2017-02-19,35.60021151546984
2017-02-20,49.86969527390161
2017-02-21,32.09982920074348
2017-02-22,33.07032248973361
2017-02-23,34.27036519287103
2017-02-24,48.09992389182264
2017-02-25,68.69897547605912
2017-02-26,59.89951215975684
2017-02-27,61.69948371934588
2017-02-28,43.92961764618774
2017-03-01,43.5703224897336
2017-03-02,35.60015363831532
2017-03-03,50.06943609066538
2017-03-04,43.06988638632785
2017-03-05,35.60021151546984
2017-03-06,37.400183075058905
2017-03-07,33.429617646187765
2017-03-08,33.07032248973361
2017-03-09,34.27036519287103
2017-03-10,37.59992389182264
2017-03-11,35.229463277216425
2017-03-12,35.60021151546984
2017-03-13,60.36969527390161
2017-03-14,42.59982920074346
2017-03-15,35.72989938062217
2017-03-16,61.229242728046614
2017-03-17,49.429712337266935
2017-03-18,59.52876392150341
2017-03-19,67.10021151546981
2017-03-20,59.729971520503184
2017-03-21,78.72891829047481
2017-03-22,47.55968782606644
2017-03-23,55.27036519287104
2017-03-24,70.4297123372669
2017-03-25,75.89967483177215
2017-03-26,80.89951215975684
2017-03-27,78.07039462961451
2017-03-28,64.92961764618778
2017-03-29,55.40011093517789
2017-03-30,65.77036519287101
2017-03-31,92.06943609066533
